Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712150427761437270,200,7322191996,62,802,,1712150432612649000 ,1712150432623435000 ,1712150432632106000 ,1712150432874835000 ,1712150432899390000 ,1712150433570001000 ,1712150434164541000 ,1712150434169347000 ,,429
1712150427830416828,200,7253458204,62,802,,1712150433134341000 ,1712150433157657000 ,1712150433274179000 ,1712150433469027000 ,1712150433480972000 ,1712150433487758000 ,1712150434147652000 ,1712150434150027000 ,,436
1712150427820689816,200,7263276310,62,802,,1712150433127880000 ,1712150433156791000 ,1712150433157071000 ,1712150433499257000 ,1712150433516620000 ,1712150433703628000 ,1712150434189450000 ,1712150434191245000 ,,435
1712150427650883514,200,7433131241,62,802,,1712150433116132000 ,1712150433133244000 ,1712150433133531000 ,1712150433669467000 ,1712150433679881000 ,1712150433720461000 ,1712150434193815000 ,1712150434196514000 ,,418
1712150427150704717,200,7933312913,62,802,,1712150432407366000 ,1712150432415233000 ,1712150432417234000 ,1712150432736570000 ,1712150432747702000 ,1712150433652692000 ,1712150434196771000 ,1712150434197370000 ,,368
1712150427880774609,200,7203254661,62,802,,1712150433134349000 ,1712150433157289000 ,1712150433249365000 ,1712150433651437000 ,1712150433660034000 ,1712150433709680000 ,1712150434216794000 ,1712150434217444000 ,,441
1712150427931246152,200,7153087143,62,802,,1712150433134487000 ,1712150433156959000 ,1712150433243520000 ,1712150433549709000 ,1712150433560952000 ,1712150433573787000 ,1712150434183008000 ,1712150434186876000 ,,446
1712150427711048335,200,7373338684,62,802,,1712150432415750000 ,1712150432420002000 ,1712150432448422000 ,1712150432613992000 ,1712150432622086000 ,1712150433388508000 ,1712150434195862000 ,1712150434198258000 ,,424
1712150427921365601,200,7163044593,62,802,,1712150433139367000 ,1712150433157459000 ,1712150433264698000 ,1712150433497732000 ,1712150433507601000 ,1712150433569946000 ,1712150434176049000 ,1712150434177628000 ,,445
1712150427841299434,200,7243124419,62,802,,1712150433134487000 ,1712150433157515000 ,1712150433249273000 ,1712150433629051000 ,1712150433633000000 ,1712150433719248000 ,1712150434218395000 ,1712150434220938000 ,,437
1712150427900888175,200,7183678251,62,802,,1712150433134236000 ,1712150433157721000 ,1712150433192253000 ,1712150433414311000 ,1712150433414392000 ,1712150433610093000 ,1712150434202100000 ,1712150434204072000 ,,443
1712150427890473941,200,7195234362,62,802,,1712150433134265000 ,1712150433156758000 ,1712150433157481000 ,1712150433715851000 ,1712150433723760000 ,1712150433755802000 ,1712150434209616000 ,1712150434210527000 ,,442
1712150427850965333,200,7234781440,62,802,,1712150433136963000 ,1712150433157119000 ,1712150433249424000 ,1712150433562597000 ,1712150433582005000 ,1712150433650988000 ,1712150434210372000 ,1712150434213298000 ,,438
1712150427780407474,200,7305376099,62,802,,1712150432743875000 ,1712150432770928000 ,1712150432863878000 ,1712150433696987000 ,1712150433701480000 ,1712150433714386000 ,1712150434301776000 ,1712150434304277000 ,,431
1712150427870540188,200,7215260325,62,802,,1712150433139333000 ,1712150433157395000 ,1712150433243499000 ,1712150433699098000 ,1712150433702668000 ,1712150433714274000 ,1712150434227886000 ,1712150434228958000 ,,440
1712150427670456538,200,7415346874,62,802,,1712150432414806000 ,1712150432420218000 ,1712150432421262000 ,1712150432663041000 ,1712150432681342000 ,1712150433631535000 ,1712150434261586000 ,1712150434262683000 ,,420
1712150427741104072,200,7345141503,62,802,,1712150432613630000 ,1712150432625582000 ,1712150432625855000 ,1712150432679498000 ,1712150432691387000 ,1712150433703771000 ,1712150434224707000 ,1712150434225646000 ,,427
1712150427750765366,200,7335603757,62,802,,1712150432612649000 ,1712150432625526000 ,1712150432625853000 ,1712150432825984000 ,1712150432866990000 ,1712150433697986000 ,1712150434222226000 ,1712150434223829000 ,,428
1712150427810908996,200,7275470497,62,802,,1712150433127666000 ,1712150433156716000 ,1712150433157046000 ,1712150433653254000 ,1712150433659972000 ,1712150433718781000 ,1712150434250065000 ,1712150434251400000 ,,434
1712150427791216485,200,7295221637,62,802,,1712150432742887000 ,1712150432757642000 ,1712150432871692000 ,1712150433590792000 ,1712150433593203000 ,1712150433724672000 ,1712150434237496000 ,1712150434238500000 ,,432
1712150427980961906,200,7606713158,62,802,,1712150433800223000 ,1712150433822441000 ,1712150433827742000 ,1712150433877159000 ,1712150433912979000 ,1712150433977065000 ,1712150434525687000 ,1712150434526344000 ,,451
1712150428050783846,200,7814142282,62,802,,1712150433800072000 ,1712150433801415000 ,1712150433801977000 ,1712150433835343000 ,1712150433837213000 ,1712150433856757000 ,1712150434670768000 ,1712150434674218000 ,,458
1712150428060891326,200,7804085462,62,802,,1712150433800146000 ,1712150433827716000 ,1712150433850482000 ,1712150434054869000 ,1712150434080407000 ,1712150434100488000 ,1712150434589038000 ,1712150434592074000 ,,459
1712150427860786860,200,8004225607,62,802,,1712150433134558000 ,1712150433156677000 ,1712150433157050000 ,1712150433568435000 ,1712150433583428000 ,1712150433704613000 ,1712150434354432000 ,1712150434356904000 ,,439
1712150428010783156,200,7943706451,62,802,,1712150433800227000 ,1712150433826631000 ,1712150433852102000 ,1712150433979105000 ,1712150434042256000 ,1712150434212873000 ,1712150434676088000 ,1712150434678703000 ,,454
1712150427731221591,200,8223383973,62,802,,1712150433685152000 ,1712150433686596000 ,1712150433693710000 ,1712150433784830000 ,1712150433785344000 ,1712150434195133000 ,1712150434647175000 ,1712150434647867000 ,,426
1712150428091185932,200,8464171195,62,802,,1712150434093056000 ,1712150434123179000 ,1712150434177890000 ,1712150434286085000 ,1712150434287631000 ,1712150434397443000 ,1712150434781201000 ,1712150434781770000 ,,462
