Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712155508874745478,200,24114938208,64,901,,1712155527964681000 ,1712155527984762000 ,1712155528015362000 ,1712155528964975000 ,1712155528980721000 ,1712155529180326000 ,1712155531380045000 ,1712155531382826000 ,,842
1712155508624625963,200,24365097263,64,901,,1712155527332992000 ,1712155527348727000 ,1712155527396659000 ,1712155527882813000 ,1712155527911463000 ,1712155529067819000 ,1712155531372897000 ,1712155531383583000 ,,817
1712155509115043300,200,23874698125,64,901,,1712155528124677000 ,1712155528124744000 ,1712155528125171000 ,1712155528993317000 ,1712155529010191000 ,1712155529097295000 ,1712155531382971000 ,1712155531388036000 ,,866
1712155508944299502,200,24045540932,64,901,,1712155527964894000 ,1712155527989583000 ,1712155527989867000 ,1712155527992490000 ,1712155527992580000 ,1712155528577612000 ,1712155531430658000 ,1712155531437475000 ,,849
1712155508504525663,200,24485556097,64,901,,1712155527332284000 ,1712155527350251000 ,1712155527416457000 ,1712155527432769000 ,1712155527437358000 ,1712155528918932000 ,1712155531435613000 ,1712155531442606000 ,,805
1712155508844360716,200,24145732270,64,901,,1712155527965028000 ,1712155528004654000 ,1712155528090554000 ,1712155528192494000 ,1712155528202094000 ,1712155528651723000 ,1712155531455700000 ,1712155531460824000 ,,839
1712155509235837467,200,23754330257,64,901,,1712155528429702000 ,1712155528447557000 ,1712155528545362000 ,1712155528886536000 ,1712155528893720000 ,1712155529124565000 ,1712155531375471000 ,1712155531378155000 ,,878
1712155509154472651,200,23835726373,64,901,,1712155528132009000 ,1712155528133382000 ,1712155528235700000 ,1712155529097526000 ,1712155529105099000 ,1712155529183003000 ,1712155531427638000 ,1712155531428246000 ,,870
1712155509314368468,200,23675901355,64,901,,1712155528432310000 ,1712155528446402000 ,1712155528456775000 ,1712155529069280000 ,1712155529084763000 ,1712155529179414000 ,1712155531403367000 ,1712155531410199000 ,,886
1712155508754894485,200,24235399522,64,901,,1712155527565233000 ,1712155527582479000 ,1712155527583126000 ,1712155528023321000 ,1712155528033415000 ,1712155528970053000 ,1712155531474470000 ,1712155531476429000 ,,830
1712155508454816115,200,24535493027,64,901,,1712155527083763000 ,1712155527101984000 ,1712155527170389000 ,1712155527875846000 ,1712155527876707000 ,1712155528705479000 ,1712155531514132000 ,1712155531519170000 ,,800
1712155508954383445,200,24036061620,64,901,,1712155527965311000 ,1712155527988887000 ,1712155528034112000 ,1712155528852476000 ,1712155528857416000 ,1712155528925426000 ,1712155531582584000 ,1712155531586062000 ,,850
1712155508984373084,200,24006072276,64,901,,1712155527965296000 ,1712155527988676000 ,1712155528005392000 ,1712155529062719000 ,1712155529079976000 ,1712155529255002000 ,1712155531781298000 ,1712155531786683000 ,,853
